file,category,year,month,county,metric,value
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Beaufort,Added,82
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Beaufort,Added,93
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Beaufort,Added,104
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Beaufort,Added,59
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Beaufort,Added,90
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Beaufort,Added,88
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Beaufort,Added,89
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Beaufort,Added,98
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Beaufort,Added,98
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Beaufort,Added,95
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Beaufort,Added,96
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Beaufort,Disposed,105
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Beaufort,Disposed,78
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Beaufort,Disposed,78
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Beaufort,Disposed,93
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Beaufort,Disposed,52
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Beaufort,Disposed,78
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Beaufort,Disposed,88
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Beaufort,Disposed,79
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Beaufort,Disposed,97
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Beaufort,Disposed,92
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Beaufort,Disposed,91
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Beaufort,Disposed,101
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Beaufort,Pending end of Month,867
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Beaufort,Pending end of Month,871
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Beaufort,Pending end of Month,886
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Beaufort,Pending end of Month,897
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Beaufort,Pending end of Month,904
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Beaufort,Pending end of Month,916
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Beaufort,Pending end of Month,916
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Beaufort,Pending end of Month,926
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Beaufort,Pending end of Month,927
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Beaufort,Pending end of Month,933
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Beaufort,Pending end of Month,937
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Beaufort,Pending end of Month,932
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Berkeley,Pending first of month,748
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Berkeley,Pending first of month,761
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Berkeley,Pending first of month,755
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Berkeley,Pending first of month,742
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Berkeley,Pending first of month,750
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Berkeley,Pending first of month,740
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Berkeley,Pending first of month,722
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Berkeley,Pending first of month,728
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Berkeley,Pending first of month,737
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Berkeley,Pending first of month,739
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Berkeley,Pending first of month,741
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Berkeley,Pending first of month,726
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Berkeley,Added,87
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Berkeley,Added,80
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Berkeley,Added,76
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Berkeley,Added,79
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Berkeley,Added,60
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Berkeley,Added,62
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Berkeley,Added,88
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Berkeley,Added,88
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Berkeley,Added,89
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Berkeley,Added,72
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Berkeley,Added,56
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Berkeley,Added,69
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Berkeley,Disposed,78
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Berkeley,Disposed,79
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Berkeley,Disposed,89
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Berkeley,Disposed,78
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Berkeley,Disposed,68
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Berkeley,Disposed,82
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Berkeley,Disposed,77
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Berkeley,Disposed,82
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Berkeley,Disposed,83
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Berkeley,Disposed,71
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Berkeley,Disposed,72
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Berkeley,Disposed,66
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Berkeley,Pending end of Month,757
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Berkeley,Pending end of Month,762
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Berkeley,Pending end of Month,742
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Berkeley,Pending end of Month,743
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Berkeley,Pending end of Month,742
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Berkeley,Pending end of Month,720
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Berkeley,Pending end of Month,733
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Berkeley,Pending end of Month,734
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Berkeley,Pending end of Month,743
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Berkeley,Pending end of Month,740
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Berkeley,Pending end of Month,725
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Berkeley,Pending end of Month,729
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Calhoun,Pending first of month,108
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Calhoun,Pending first of month,114
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Calhoun,Pending first of month,121
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Calhoun,Pending first of month,123
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Calhoun,Pending first of month,104
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Calhoun,Pending first of month,112
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Calhoun,Pending first of month,113
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Calhoun,Pending first of month,112
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Calhoun,Pending first of month,100
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Calhoun,Pending first of month,108
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Calhoun,Pending first of month,111
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Calhoun,Pending first of month,105
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Calhoun,Added,10
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Calhoun,Added,10
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Calhoun,Added,0
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Calhoun,Added,7
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Calhoun,Added,8
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Calhoun,Added,9
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Calhoun,Added,5
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Calhoun,Added,7
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Calhoun,Added,10
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Calhoun,Added,14
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Calhoun,Added,11
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Calhoun,Added,9
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Calhoun,Disposed,4
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Calhoun,Disposed,3
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Calhoun,Disposed,0
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Calhoun,Disposed,26
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Calhoun,Disposed,0
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Calhoun,Disposed,8
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Calhoun,Disposed,6
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Calhoun,Disposed,19
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Calhoun,Disposed,2
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Calhoun,Disposed,15
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Calhoun,Disposed,17
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Calhoun,Disposed,10
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Calhoun,Pending end of Month,114
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Calhoun,Pending end of Month,121
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Calhoun,Pending end of Month,121
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Calhoun,Pending end of Month,104
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Calhoun,Pending end of Month,112
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Calhoun,Pending end of Month,113
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Calhoun,Pending end of Month,112
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Calhoun,Pending end of Month,100
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Calhoun,Pending end of Month,108
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Calhoun,Pending end of Month,107
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Calhoun,Pending end of Month,105
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Calhoun,Pending end of Month,104
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Charleston,Pending first of month,2179
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Charleston,Pending first of month,2171
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Charleston,Pending first of month,2143
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Charleston,Pending first of month,2159
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Charleston,Pending first of month,2198
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Charleston,Pending first of month,2178
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Charleston,Pending first of month,2178
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Charleston,Pending first of month,2194
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Charleston,Pending first of month,2178
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Charleston,Pending first of month,2177
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Charleston,Pending first of month,2223
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Charleston,Pending first of month,2246
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Charleston,Added,197
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Charleston,Added,172
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Charleston,Added,192
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Charleston,Added,211
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Charleston,Added,139
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Charleston,Added,177
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Charleston,Added,210
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Charleston,Added,208
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Charleston,Added,240
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Charleston,Added,225
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Charleston,Added,208
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Charleston,Added,189
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Charleston,Disposed,202
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Charleston,Disposed,197
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Charleston,Disposed,174
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Charleston,Disposed,172
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Charleston,Disposed,159
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Charleston,Disposed,167
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Charleston,Disposed,182
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Charleston,Disposed,210
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Charleston,Disposed,233
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Charleston,Disposed,178
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Charleston,Disposed,186
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Charleston,Disposed,162
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Charleston,Pending end of Month,2174
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Charleston,Pending end of Month,2146
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Charleston,Pending end of Month,2161
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Charleston,Pending end of Month,2198
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Charleston,Pending end of Month,2178
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Charleston,Pending end of Month,2188
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Charleston,Pending end of Month,2206
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Charleston,Pending end of Month,2192
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Charleston,Pending end of Month,2185
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Charleston,Pending end of Month,2224
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Charleston,Pending end of Month,2245
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Charleston,Pending end of Month,2273
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Cherokee,Pending first of month,380
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Cherokee,Pending first of month,382
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Cherokee,Pending first of month,393
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Cherokee,Pending first of month,408
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Cherokee,Pending first of month,405
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Cherokee,Pending first of month,416
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Cherokee,Pending first of month,417
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Cherokee,Pending first of month,410
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Cherokee,Pending first of month,422
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Cherokee,Pending first of month,426
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Cherokee,Pending first of month,424
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Cherokee,Pending first of month,405
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Cherokee,Added,46
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Cherokee,Added,46
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Cherokee,Added,39
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Cherokee,Added,37
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Cherokee,Added,26
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Cherokee,Added,29
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,January,Cherokee,Added,30
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,February,Cherokee,Added,37
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,March,Cherokee,Added,32
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,April,Cherokee,Added,36
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,May,Cherokee,Added,34
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2009,June,Cherokee,Added,34
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,July,Cherokee,Disposed,46
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,August,Cherokee,Disposed,46
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,September,Cherokee,Disposed,29
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,October,Cherokee,Disposed,40
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,November,Cherokee,Disposed,17
estate_monthly_caseload_2008_to_2009.xlsx,Estate,2008,December,Cherokee,Disposed,29
